Name,Gender,GP,MIN,PTS,DR,OR,REB,AST,STL,BLK,BLKON,FOUL,FOULON,TO,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%
Tamara Booth,Female,126,2606,902,673,470,1143,63,113,143,43,345,210,196,348,903,38.5,346,893,38.7,2,10,20.0,116,247,47.0
Tamara Epshtein,Female,68,1181,333,217,122,339,35,23,2,37,84,103,117,140,469,29.9,136,442,30.8,4,27,14.8,49,139,35.3
Tamara Epsthein,Male,1,28,10,3,2,5,1,1,0,2,2,1,2,4,10,40.0,4,10,40.0,0,0,0.0,2,4,50.0
Tamara Hewish,Female,95,1802,626,173,67,240,97,110,32,21,208,158,204,208,692,30.1,114,320,35.6,94,372,25.3,114,190,60.0
Tamara Inoue,Female,34,955,382,78,45,123,124,74,8,0,85,0,155,152,426,35.7,127,331,38.4,25,95,26.3,61,76,80.3
Tamara Knox,Female,118,2748,1005,313,200,513,226,309,59,29,276,548,285,255,794,32.1,208,574,36.2,47,220,21.4,386,555,69.5
Tamara Lamb,Female,3,52,11,5,5,10,2,4,2,2,7,4,6,5,11,45.5,5,10,50.0,0,1,0.0,1,4,25.0
Tamara Loveridge,Female,1,5,0,0,0,0,0,0,0,0,1,0,2,0,1,0.0,0,1,0.0,0,0,0.0,0,2,0.0
Tamara Ludekens,Female,43,686,193,62,51,113,40,37,3,9,51,35,47,70,208,33.7,50,131,38.2,20,77,26.0,23,36,63.9
Tamara Matecic,Female,310,6145,2442,1097,647,1744,152,216,66,102,985,261,826,1021,3526,29.0,922,3021,30.5,99,505,19.6,371,678,54.7
Tamara Mayo,Female,21,306,78,13,32,45,26,46,1,8,67,29,35,30,96,31.2,29,91,31.9,1,5,20.0,17,36,47.2
Tamara Murray,Female,3,38,6,9,4,13,6,2,1,0,3,0,3,3,15,20.0,3,11,27.3,0,4,0.0,0,0,0.0
Tamara Olivia Nesmith,Female,18,469,209,79,22,101,26,33,4,8,38,57,52,83,210,39.5,83,206,40.3,0,4,0.0,43,66,65.2
Tamara Wight,Female,1,4,2,0,0,0,0,0,0,0,1,1,1,0,1,0.0,0,1,0.0,0,0,0.0,2,2,100.0
Tamica Roy,Female,16,464,160,79,31,110,26,21,10,3,26,33,71,69,174,39.7,67,159,42.1,2,15,13.3,20,36,55.6
Tamika Kelson,Female,14,204,27,7,13,20,5,7,0,0,31,0,20,11,41,26.8,11,39,28.2,0,2,0.0,5,14,35.7
Tammi Vos,Female,8,39,2,0,1,1,1,1,0,0,4,4,6,0,1,0.0,0,1,0.0,0,0,0.0,2,2,100.0
Tammie Adriaanse,Female,98,2706,945,555,313,868,154,144,88,0,284,0,272,393,892,44.1,371,811,45.7,22,81,27.2,171,301,56.8
Tammy Goyne,Female,54,1552,592,166,68,234,223,137,2,0,142,0,218,261,780,33.5,166,470,35.3,95,310,30.6,77,107,72.0
Tammy Hoare,Female,11,302,77,68,19,87,28,8,20,0,12,0,26,30,77,39.0,30,77,39.0,0,0,0.0,17,30,56.7
Tammy Riley,Female,35,747,208,169,100,269,29,28,14,0,115,0,96,93,238,39.1,93,233,39.9,0,5,0.0,22,40,55.0
Tammy Vos,Female,8,45,4,6,1,7,1,0,1,1,5,1,4,1,5,20.0,1,4,25.0,0,1,0.0,2,2,100.0
Tamsin Achilles,Female,13,100,27,7,13,20,7,6,1,0,12,0,10,12,49,24.5,8,39,20.5,4,10,40.0,7,14,50.0
Tamsyn Pascoe,Female,5,14,3,2,1,3,1,2,0,0,2,4,1,1,4,25.0,0,3,0.0,1,1,100.0,0,6,0.0
Tamsyn Pentland,Female,19,322,145,65,23,88,26,6,4,11,37,26,32,47,136,34.6,19,59,32.2,28,77,36.4,23,30,76.7
Tana Griffiths,Female,76,1615,596,141,62,203,140,78,5,10,98,78,189,228,647,35.2,132,383,34.5,96,264,36.4,106,158,67.1
Tanarly Hood,Female,158,4914,2260,662,238,900,564,391,75,45,467,536,411,854,2238,38.2,729,1779,41.0,125,459,27.2,409,571,71.6
Tania Goodbody,Female,5,122,34,12,16,28,5,4,6,2,14,15,6,12,47,25.5,7,23,30.4,5,24,20.8,5,16,31.2
Tania Hallett,Female,6,28,6,4,1,5,1,1,0,0,2,0,9,3,7,42.9,2,5,40.0,1,2,50.0,1,4,25.0
Tania Kerr,Female,105,3346,960,347,268,615,128,200,111,0,348,0,229,410,1348,30.4,270,787,34.3,140,561,25.0,150,256,58.6
Tania Pizzari,Female,6,52,4,7,7,14,0,1,1,0,5,0,15,2,8,25.0,2,8,25.0,0,0,0.0,0,2,0.0
Tania Strahan,Female,107,1946,918,412,320,732,144,111,35,0,198,0,224,359,903,39.8,339,830,40.8,20,73,27.4,208,293,71.0
Tanisha Delcastegne,Female,15,40,6,2,2,4,2,0,0,0,9,2,8,1,12,8.3,0,4,0.0,1,8,12.5,3,4,75.0
Tanisha Giordano,Female,18,184,39,37,34,71,3,4,2,4,24,16,12,15,54,27.8,11,43,25.6,4,11,36.4,5,8,62.5
Tanja Stovanovic,Female,1,6,0,1,0,1,1,0,2,1,1,0,0,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0.0
Tanna Blackney-Noter,Male,8,205,88,41,12,53,30,14,2,2,25,24,41,22,67,32.8,17,43,39.5,5,24,20.8,19,41,46.3
Tanner Rayner,Male,105,1986,875,242,112,354,116,48,7,50,172,213,175,291,865,33.6,162,425,38.1,129,440,29.3,154,252,61.1
Tanner Samson,Male,24,705,377,150,19,169,69,35,19,4,61,75,36,124,292,42.5,41,72,56.9,83,220,37.7,46,64,71.9
Tanya Banjanin,Female,43,716,237,73,59,132,19,11,11,19,61,75,62,88,246,35.8,88,243,36.2,0,3,0.0,61,83,73.5
Tanya Cameron,Female,46,950,186,166,100,266,27,19,67,0,108,0,87,85,329,25.8,85,326,26.1,0,3,0.0,16,58,27.6
Tanya Campbell,Female,20,367,129,54,52,106,9,29,16,0,44,0,40,54,144,37.5,54,142,38.0,0,2,0.0,21,38,55.3
Tara Blair,Female,151,3790,1386,405,128,533,233,234,37,26,205,227,229,445,1454,30.6,182,576,31.6,263,878,30.0,229,338,67.8
Tara Bohanna,Female,112,2852,1415,623,535,1158,124,167,102,85,340,474,335,519,1314,39.5,507,1241,40.9,12,73,16.4,365,551,66.2
Tara Booker,Female,3,98,53,28,6,34,1,5,7,2,13,8,6,24,43,55.8,23,37,62.2,1,6,16.7,4,4,100.0
Tara Bruno,Female,85,1793,495,328,170,498,68,109,33,33,245,179,171,139,460,30.2,115,359,32.0,24,101,23.8,151,241,62.7
Tara Carroll,Female,40,1215,475,290,216,506,50,55,84,0,111,0,107,193,445,43.4,193,441,43.8,0,4,0.0,89,177,50.3
Tara Feben,Female,152,3320,1278,410,234,644,232,221,28,66,173,256,271,508,1319,38.5,500,1269,39.4,8,50,16.0,254,409,62.1
Tara Hicks,Female,4,13,1,1,0,1,2,0,0,0,1,0,2,0,2,0.0,0,2,0.0,0,0,0.0,1,2,50.0
Tara Mccullagh,Female,5,34,6,4,1,5,1,1,0,0,0,3,7,1,6,16.7,1,2,50.0,0,4,0.0,4,5,80.0
Tara Tolios,Female,9,53,3,5,2,7,3,2,1,0,11,3,9,1,9,11.1,1,9,11.1,0,0,0.0,1,4,25.0
Tarhnie Brown,Female,96,2644,672,289,150,439,257,168,38,32,160,184,283,239,877,27.3,175,594,29.5,64,283,22.6,130,210,61.9
Tariq Naqqash,Male,98,2698,1802,338,136,474,195,212,24,3,248,18,241,728,1888,38.6,510,1208,42.2,218,680,32.1,328,411,79.8
Tarni Brown,Female,9,190,46,20,12,32,13,12,1,3,14,17,22,14,49,28.6,13,41,31.7,1,8,12.5,15,23,65.2
Tarren Colwell,Male,12,120,42,17,16,33,6,8,0,0,18,0,15,17,42,40.5,16,36,44.4,1,6,16.7,7,18,38.9
Tarryn Hawker,Female,43,579,114,73,38,111,15,37,1,0,56,0,42,54,219,24.7,42,174,24.1,12,45,26.7,18,44,40.9
Tarryn Hill,Female,3,54,18,8,6,14,4,2,0,0,5,0,6,6,15,40.0,6,15,40.0,0,0,0.0,6,8,75.0
Tarryn Macpherson,Female,105,1948,772,254,181,435,73,105,58,22,310,100,155,347,860,40.3,347,850,40.8,0,10,0.0,78,135,57.8
Tarryn Ring,Female,89,1747,702,317,153,470,59,46,65,15,161,70,152,269,598,45.0,257,565,45.5,12,33,36.4,152,246,61.8
Tarryn Shaddock,Male,14,9,3,2,0,2,0,1,0,0,0,1,2,1,6,16.7,1,4,25.0,0,2,0.0,1,2,50.0
Tarryn Thornton,Female,44,971,215,88,67,155,40,32,4,4,79,9,132,77,298,25.8,64,234,27.4,13,64,20.3,48,74,64.9
Tarryn Wilkin,Female,117,3327,1343,812,279,1091,126,114,135,33,225,437,223,451,1031,43.7,431,947,45.5,20,84,23.8,349,516,67.6
Taryn Gardiner,Female,16,201,50,16,9,25,4,9,2,0,21,0,33,17,90,18.9,13,69,18.8,4,21,19.0,20,39,51.3
Taryn White,Female,74,1076,133,193,108,301,54,31,9,14,151,64,130,51,194,26.3,51,188,27.1,0,6,0.0,31,94,33.0
Tash Mancuso,Female,11,65,2,3,0,3,1,3,0,0,3,0,7,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0.0
Tash Poa,Female,64,867,168,120,70,190,28,15,15,0,91,0,54,59,206,28.6,56,188,29.8,3,18,16.7,51,93,54.8
Tash Ross-Harris,Female,118,3000,1102,568,568,1136,206,133,38,92,239,383,301,451,1170,38.5,451,1163,38.8,0,7,0.0,200,494,40.5
Tash Van Noorden,Female,20,452,141,86,38,124,10,10,15,13,42,54,53,52,157,33.1,51,155,32.9,1,2,50.0,36,59,61.0
Tashia Overby,Female,45,993,463,217,131,348,31,62,40,19,83,98,30,187,457,40.9,175,410,42.7,12,47,25.5,77,131,58.8
Tasman Clark,Male,33,482,199,83,54,137,11,8,9,13,75,38,34,72,178,40.4,70,173,40.5,2,5,40.0,33,46,71.7
Tasman Erftemeyer,Male,48,530,192,66,35,101,5,7,3,23,39,78,50,64,196,32.7,64,196,32.7,0,0,0.0,64,113,56.6
Tasman Harvey,Male,26,184,20,6,6,12,14,8,0,4,18,12,32,6,34,17.6,6,26,23.1,0,8,0.0,8,12,66.7
Tate Du Plessis,Male,46,636,172,91,38,129,22,9,15,11,58,30,43,74,207,35.7,70,185,37.8,4,22,18.2,20,41,48.8
Tate Unruh,Male,26,696,563,76,25,101,36,23,4,13,52,59,46,201,379,53.0,103,192,53.6,98,187,52.4,63,73,86.3
Tatjana Stevanovic,Female,2,39,14,1,2,3,2,4,1,0,7,3,1,6,21,28.6,6,19,31.6,0,2,0.0,2,4,50.0
Tayah Kelly,Female,19,461,191,31,18,49,32,35,2,7,45,44,48,71,204,34.8,44,106,41.5,27,98,27.6,22,29,75.9
Tayla Allen,Female,129,2441,494,281,100,381,201,114,20,58,147,230,327,201,718,28.0,197,659,29.9,4,59,6.8,88,232,37.9
Tayla Brunato,Female,16,366,122,65,50,115,22,28,8,3,44,39,47,38,102,37.3,36,98,36.7,2,4,50.0,32,66,48.5
Tayla Chrystie,Female,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0
Tayla Damiri,Female,24,327,77,30,17,47,9,11,1,9,26,12,33,35,111,31.5,32,99,32.3,3,12,25.0,4,6,66.7
Tayla Deane,Female,37,686,178,47,15,62,38,26,2,9,32,42,82,58,235,24.7,33,113,29.2,25,122,20.5,37,56,66.1
Tayla Fawcett,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Tayla Gilbert,Female,75,1814,484,298,119,417,104,129,30,18,265,284,205,143,602,23.8,82,323,25.4,61,279,21.9,137,242,56.6
Tayla Hope,Female,21,395,102,68,50,118,20,23,3,10,61,32,42,26,79,32.9,24,73,32.9,2,6,33.3,32,53,60.4
Tayla Love,Female,11,179,37,54,34,88,2,10,8,1,22,20,20,14,42,33.3,14,39,35.9,0,3,0.0,9,30,30.0
Tayla Mclean,Female,5,13,2,0,3,3,0,0,0,0,1,0,3,1,4,25.0,1,4,25.0,0,0,0.0,0,2,0.0
Tayla Nadort,Female,33,337,58,29,9,38,15,15,4,3,22,12,18,23,99,23.2,19,62,30.6,4,37,10.8,8,16,50.0
Tayla Nulty,Female,25,226,18,16,12,28,10,3,0,3,17,6,15,8,61,13.1,7,50,14.0,1,11,9.1,1,5,20.0
Tayla Prentice,Female,20,440,94,32,29,61,17,23,5,1,52,24,30,31,135,23.0,20,81,24.7,11,54,20.4,21,34,61.8
Tayla Reid,Female,32,541,125,61,19,80,33,37,5,4,79,28,91,22,92,23.9,15,64,23.4,7,28,25.0,38,63,60.3
Tayla Robertson,Female,34,531,107,82,51,133,30,14,18,11,58,60,42,33,116,28.4,33,113,29.2,0,3,0.0,41,71,57.7
Tayla Sumner,Female,15,90,11,10,5,15,3,2,0,0,18,7,6,3,20,15.0,2,13,15.4,1,7,14.3,4,10,40.0
Taylah Babic,Female,3,18,1,2,0,2,1,1,0,0,1,2,2,0,2,0.0,0,0,0.0,0,2,0.0,1,2,50.0
Taylah Black,Female,147,3403,1153,410,187,597,270,131,15,61,228,387,343,379,1159,32.7,340,986,34.5,39,173,22.5,310,431,71.9
Taylah Di Staso,Female,29,529,93,33,18,51,19,29,2,6,39,18,47,30,158,19.0,19,80,23.8,11,78,14.1,16,24,66.7
Taylah Giliam,Female,53,597,208,46,25,71,39,24,4,7,66,35,46,79,246,32.1,59,163,36.2,20,83,24.1,30,47,63.8
Taylah Heath,Female,100,1984,501,236,134,370,202,98,8,58,191,273,248,160,611,26.2,148,546,27.1,12,65,18.5,169,263,64.3
Taylah Lambert,Female,10,135,18,9,1,10,3,6,0,2,9,6,22,6,23,26.1,6,18,33.3,0,5,0.0,6,10,60.0
Taylah Lea,Female,166,3296,670,397,211,608,228,236,43,43,422,283,347,236,842,28.0,169,548,30.8,67,294,22.8,123,254,48.4
Taylah Nelson,Female,13,234,78,22,23,45,9,16,5,2,22,2,17,14,58,24.1,6,25,24.0,8,33,24.2,16,25,64.0
Taylah Schmidtke,Female,58,867,242,81,47,128,67,70,1,16,102,88,99,79,295,26.8,59,199,29.6,20,96,20.8,64,96,66.7
Taylah Simmons,Female,40,872,451,142,126,268,73,50,11,17,78,119,108,186,433,43.0,185,426,43.4,1,7,14.3,78,126,61.9
Taylah Wynne,Female,38,1026,369,67,38,105,96,36,8,21,45,71,113,122,350,34.9,62,162,38.3,60,188,31.9,57,72,79.2
Taylen Mills,Male,41,694,205,156,66,222,39,23,10,17,110,52,51,77,163,47.2,72,139,51.8,5,24,20.8,34,61,55.7
Tayler Brouns,Female,58,1344,349,223,91,314,86,56,29,26,157,120,136,138,463,29.8,138,451,30.6,0,12,0.0,65,100,65.0
Taylor Bell,Male,45,1764,892,359,95,454,101,36,55,0,140,0,149,359,885,40.6,308,724,42.5,51,161,31.7,135,264,51.1
Taylor Chant,Female,29,646,232,81,54,135,45,58,5,7,107,86,105,79,310,25.5,72,261,27.6,7,49,14.3,59,107,55.1
Taylor Dickinson,Female,105,2033,705,383,377,760,62,32,147,49,178,148,120,312,704,44.3,312,697,44.8,0,7,0.0,81,179,45.3
Taylor Dow,Male,34,458,237,56,63,119,19,23,15,15,111,78,28,92,222,41.4,92,222,41.4,0,0,0.0,53,114,46.5
Taylor Dyson,Male,22,528,304,59,13,72,27,23,3,10,56,63,42,103,283,36.4,58,143,40.6,45,140,32.1,53,68,77.9
Taylor Hall,Female,21,660,270,108,49,157,33,37,20,11,22,31,41,103,275,37.5,74,186,39.8,29,89,32.6,35,39,89.7
Taylor Hayton,Male,115,2276,765,489,263,752,154,90,48,28,367,234,187,328,823,39.9,308,739,41.7,20,84,23.8,89,210,42.4
Taylor Hepburn,Female,4,39,15,2,1,3,1,2,0,2,16,3,4,6,15,40.0,5,13,38.5,1,2,50.0,2,4,50.0
Taylor Jade Smyth,Female,1,31,12,8,2,10,5,2,0,0,2,0,4,6,10,60.0,6,10,60.0,0,0,0.0,0,0,0.0
Taylor Lee,Female,92,2523,679,237,114,351,253,100,15,32,125,219,163,254,689,36.9,214,511,41.9,40,178,22.5,125,183,68.3
Taylor Lewis,Female,6,55,10,8,4,12,0,2,2,1,1,3,5,5,14,35.7,5,10,50.0,0,4,0.0,0,2,0.0
Taylor Mathers,Female,24,487,221,100,38,138,20,21,6,9,48,53,32,87,179,48.6,85,177,48.0,2,2,100.0,45,61,73.8
Taylor Mesiti,Female,3,69,20,5,5,10,4,3,2,1,6,10,14,8,20,40.0,7,19,36.8,1,1,100.0,3,8,37.5
Taylor Nadort,Female,9,62,9,2,1,3,2,2,0,1,1,2,5,3,21,14.3,2,16,12.5,1,5,20.0,2,4,50.0
Taylor Smyth,Female,108,1506,276,154,104,258,93,88,7,30,162,77,237,122,420,29.0,122,407,30.0,0,13,0.0,32,64,50.0
Taylor Stibbe,Female,46,323,54,53,28,81,9,4,13,9,26,19,30,18,85,21.2,18,83,21.7,0,2,0.0,12,29,41.4
Taylor Vine,Female,51,671,160,47,27,74,54,46,5,6,66,29,71,65,274,23.7,50,179,27.9,15,95,15.8,13,30,43.3
Taylore Gittos,Male,137,2519,882,473,307,780,143,103,33,30,281,297,276,336,756,44.4,321,690,46.5,15,66,22.7,173,325,53.2
Te Puao Silver,Male,188,3582,1202,535,256,791,230,130,43,48,421,295,339,365,988,36.9,322,827,38.9,43,161,26.7,297,488,60.9
Teagan Barry,Female,1,0,3,2,1,3,0,0,0,0,0,0,1,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0
Teagan Burton,Female,34,505,117,48,23,71,34,21,3,5,69,72,47,35,121,28.9,25,80,31.2,10,41,24.4,37,69,53.6
Teagan Cass,Female,24,441,67,81,37,118,18,9,4,3,53,36,30,27,97,27.8,26,91,28.6,1,6,16.7,12,26,46.2
Teagan Crosisca,Female,2,22,2,6,1,7,4,3,0,1,0,2,2,1,8,12.5,1,7,14.3,0,1,0.0,0,0,0.0
Teagan Tatlock,Female,55,1587,949,241,112,353,148,123,31,32,175,256,128,256,631,40.6,195,447,43.6,61,184,33.2,264,371,71.2
Teaghan Doyle,Female,118,2065,667,275,110,385,151,119,34,37,262,270,199,230,702,32.8,221,643,34.4,9,59,15.3,198,319,62.1
Tearlee Mate,Female,17,131,24,7,3,10,6,6,0,0,24,3,10,10,41,24.4,7,22,31.8,3,19,15.8,1,2,50.0
Teegan Rolfe,Female,165,3348,1369,545,182,727,159,139,42,39,253,287,369,461,1548,29.8,246,770,31.9,215,778,27.6,232,352,65.9
Tegan Barber,Female,22,298,76,47,19,66,3,9,7,8,25,33,30,25,80,31.2,22,73,30.1,3,7,42.9,23,37,62.2
Tegan Blaby,Female,11,283,75,74,50,124,3,9,13,0,34,0,46,30,150,20.0,26,130,20.0,4,20,20.0,11,26,42.3
Tegan Cunningham,Female,112,3545,2013,755,313,1068,263,190,39,31,362,379,379,794,1780,44.6,755,1631,46.3,39,149,26.2,360,471,76.4
Tegan Doran,Female,34,288,41,35,7,42,13,16,0,5,24,14,19,10,53,18.9,5,20,25.0,5,33,15.2,12,22,54.5
Tegan Fiamengo,Female,39,861,176,77,29,106,62,51,3,18,35,67,73,68,229,29.7,61,194,31.4,7,35,20.0,33,52,63.5
Tegan Fowler,Female,211,6018,2936,1133,509,1642,346,186,292,48,332,201,445,1105,2579,42.8,1005,2256,44.5,100,323,31.0,662,914,72.4
Tegan Harvey,Female,14,86,15,5,4,9,4,5,0,0,9,0,15,6,31,19.4,5,21,23.8,1,10,10.0,4,6,66.7
Tegan Hindle,Female,83,1770,513,209,84,293,151,147,18,36,134,140,209,170,612,27.8,122,425,28.7,48,187,25.7,121,185,65.4
Tegan Kite,Female,18,410,134,70,8,78,22,13,0,5,19,13,37,50,151,33.1,21,62,33.9,29,89,32.6,5,9,55.6
Tegan Pohl,Female,1,7,4,1,0,1,0,0,0,0,1,0,0,2,5,40.0,2,4,50.0,0,1,0.0,0,0,0.0
Tegan Sword,Female,25,374,85,69,42,111,12,14,10,2,46,40,35,32,109,29.4,31,108,28.7,1,1,100.0,20,31,64.5
Tele Pinino,Male,9,108,39,12,7,19,3,3,3,1,4,9,5,15,30,50.0,15,30,50.0,0,0,0.0,9,12,75.0
Tenaya Irons,Female,40,726,362,156,110,266,40,38,11,34,128,188,112,97,291,33.3,95,281,33.8,2,10,20.0,166,268,61.9
Tenaya Phillips,Female,20,614,190,67,24,91,66,32,6,3,15,23,15,78,213,36.6,59,138,42.8,19,75,25.3,15,23,65.2
Teneisha Davidson,Female,10,40,6,5,2,7,0,1,0,0,4,1,8,3,19,15.8,3,18,16.7,0,1,0.0,0,0,0.0
Tenielle Brown,Female,51,1304,317,197,73,270,84,96,14,20,93,146,162,110,332,33.1,92,239,38.5,18,93,19.4,79,127,62.2
Tenielle Hagland,Female,25,212,20,21,4,25,10,16,3,0,24,0,41,7,28,25.0,7,27,25.9,0,1,0.0,6,14,42.9
Tenielle Talbot,Female,10,81,11,6,5,11,3,2,0,6,4,0,4,4,21,19.0,3,15,20.0,1,6,16.7,0,0,0.0
Tenille Bentvelzen,Female,49,860,234,77,59,136,46,46,11,9,45,68,70,83,299,27.8,66,228,28.9,17,71,23.9,51,94,54.3
Tenille Cann,Female,223,6738,3049,574,255,829,575,443,22,51,604,567,553,1084,2970,36.5,701,1752,40.0,383,1218,31.4,678,897,75.6
Tenille Collins,Female,20,694,148,94,16,110,48,19,2,9,43,67,63,45,205,22.0,23,78,29.5,22,127,17.3,36,55,65.5
Tenille Nash,Female,105,1962,635,276,148,424,139,108,76,17,226,57,219,250,874,28.6,191,617,31.0,59,257,23.0,88,202,43.6
Tennille Nash,Female,129,2503,681,303,146,449,133,129,66,36,246,174,221,267,934,28.6,219,706,31.0,48,228,21.1,99,209,47.4
Teny Puot,Male,46,787,275,92,19,111,94,36,7,17,66,88,118,85,263,32.3,42,112,37.5,43,151,28.5,62,90,68.9
Terai-Ma-Teata Sadler,Female,22,588,182,108,73,181,22,37,10,14,59,66,48,68,141,48.2,67,137,48.9,1,4,25.0,45,77,58.4
Terrance Beasley,Male,24,655,300,139,58,197,57,46,17,12,96,61,77,121,280,43.2,100,215,46.5,21,65,32.3,37,56,66.1
Terrance Motley,Male,22,679,473,195,88,283,30,38,22,19,82,112,76,183,444,41.2,168,387,43.4,15,57,26.3,92,132,69.7
Terrance Swayne,Male,36,446,81,117,60,177,12,17,10,6,78,35,33,34,127,26.8,33,125,26.4,1,2,50.0,12,26,46.2
Terrell Bell,Male,25,924,420,220,29,249,95,43,42,5,66,96,112,162,414,39.1,134,307,43.6,28,107,26.2,68,101,67.3
Terrence Watkins,Male,24,1021,622,227,90,317,53,34,23,0,64,0,82,303,607,49.9,242,489,49.5,61,118,51.7,94,126,74.6
Terri Mcintosh,Female,55,733,254,66,46,112,49,45,19,13,114,117,107,73,275,26.5,60,212,28.3,13,63,20.6,95,157,60.5
Terry Dehghani,Male,85,1648,655,300,141,441,77,44,11,21,161,222,177,210,566,37.1,148,345,42.9,62,221,28.1,173,266,65.0
Tess Barnes,Female,61,1292,451,216,56,272,118,69,70,19,165,128,168,161,444,36.3,125,301,41.5,36,143,25.2,93,133,69.9
Tess Donoghue,Female,10,48,4,10,6,16,0,0,2,1,3,5,6,2,4,50.0,2,4,50.0,0,0,0.0,0,7,0.0
Tess Feery,Female,283,8221,2544,1425,616,2041,825,606,112,55,622,618,742,899,2690,33.4,747,2121,35.2,152,569,26.7,610,934,65.3
Tess Hardie,Female,15,105,34,7,2,9,2,7,1,1,2,5,5,14,43,32.6,9,21,42.9,5,22,22.7,3,5,60.0
Tess Heal,Female,15,376,220,64,26,90,25,16,7,4,37,82,35,67,153,43.8,54,116,46.6,13,37,35.1,73,92,79.3
Tess Mcevoy,Female,76,1178,217,108,52,160,86,41,8,15,139,159,134,43,238,18.1,30,172,17.4,13,66,19.7,118,199,59.3
Tess O'Donnell,Female,18,139,27,17,3,20,10,3,0,2,16,12,18,8,40,20.0,2,17,11.8,6,23,26.1,5,7,71.4
Tess Odonnell,Female,15,95,21,14,3,17,6,4,0,3,8,3,17,8,25,32.0,4,14,28.6,4,11,36.4,1,2,50.0
Tess Osborne,Female,18,298,64,27,19,46,17,10,1,4,14,14,53,26,97,26.8,20,71,28.2,6,26,23.1,6,20,30.0
Tess Pearson,Female,89,1628,527,246,131,377,52,37,70,19,189,34,117,207,541,38.3,206,530,38.9,1,11,9.1,112,184,60.9
Tess Phelan,Female,86,1206,342,135,53,188,58,41,19,12,91,93,155,127,482,26.3,74,274,27.0,53,208,25.5,35,81,43.2
Tess Rolley,Female,45,654,58,49,39,88,42,20,5,11,46,32,89,17,101,16.8,14,71,19.7,3,30,10.0,17,38,44.7
Tess Young,Female,138,2585,674,443,267,710,199,100,30,28,178,248,242,252,729,34.6,246,695,35.4,6,34,17.6,140,276,50.7
Tessa Boyd,Female,49,930,436,92,56,148,49,39,12,5,85,50,56,171,511,33.5,114,330,34.5,57,181,31.5,21,44,47.7
Tessa Matthews,Female,91,2118,489,142,50,192,151,102,5,33,179,168,217,176,635,27.7,122,400,30.5,54,235,23.0,83,161,51.6
Tessa Mitchell,Female,36,313,35,40,16,56,16,7,6,4,27,16,57,16,68,23.5,16,63,25.4,0,5,0.0,3,14,21.4
Tessa Norman,Female,98,2214,1002,344,117,461,119,215,52,40,204,294,199,316,1077,29.3,227,766,29.6,89,311,28.6,259,350,74.0
Tessa Ramsay,Female,119,2549,819,387,218,605,131,40,56,61,189,252,235,330,873,37.8,327,844,38.7,3,29,10.3,156,262,59.5
Tessa Robertson,Female,5,23,0,2,3,5,0,1,0,0,4,0,5,0,9,0.0,0,3,0.0,0,6,0.0,0,0,0.0
Tessa Rumble,Female,2,5,0,0,0,0,1,0,0,1,1,0,0,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0.0
Tessa Tehan,Female,2,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.0
Test Case,Male,404,10626,4460,1880,862,2742,622,356,305,83,1069,568,820,1670,3962,42.2,1385,2986,46.4,285,976,29.2,945,1570,60.2
Teyla Evans,Female,20,561,223,109,26,135,31,32,20,4,54,45,43,81,226,35.8,50,124,40.3,31,102,30.4,30,45,66.7
Thadd Varmall,Male,73,2467,1672,392,108,500,176,98,39,58,232,415,186,559,1256,44.5,447,883,50.6,112,373,30.0,442,542,81.5
Thaddaeus Gray,Male,5,101,28,25,13,38,2,4,3,0,15,9,19,13,22,59.1,13,22,59.1,0,0,0.0,2,12,16.7
Thalo Green,Male,17,574,381,104,35,139,53,15,13,0,63,0,78,189,396,47.7,146,277,52.7,43,119,36.1,46,59,78.0
Thelma Norris,Female,15,274,40,31,17,48,12,6,3,0,51,0,41,15,77,19.5,14,61,23.0,1,16,6.2,9,22,40.9
Therase Arnot,Female,19,356,44,20,21,41,16,11,1,1,38,24,12,12,59,20.3,9,45,20.0,3,14,21.4,17,22,77.3
Theresa Wells,Female,4,24,2,5,3,8,0,0,0,0,7,2,5,1,4,25.0,1,4,25.0,0,0,0.0,0,4,0.0
Therese Arnott,Female,155,3619,843,322,135,457,299,152,22,3,325,61,269,265,804,33.0,183,530,34.5,82,274,29.9,245,318,77.0
Therese Leslie,Female,108,1984,654,166,122,288,135,95,12,9,202,35,215,240,780,30.8,212,657,32.3,28,123,22.8,190,303,62.7
Therese Pezzimenti,Female,112,1599,230,126,48,174,119,61,7,0,195,0,205,105,438,24.0,70,261,26.8,35,177,19.8,27,51,52.9
Thian Haenga,Male,1,15,3,2,2,4,3,0,0,0,4,0,2,1,7,14.3,0,2,0.0,1,5,20.0,0,0,0.0
