Name,Club Name,Competition Name,Equivalent Competition,Level,Gender,Season,Factor,GP,MIN,PTS,DR,OR,REB,AST,STL,BLK,BLKON,FOUL,FOULON,TO,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%
Brooke Mangan,Bendigo,Victorian Youth Championship Women,Victorian Youth Championship Women,Youth,Female,2018,1.0,17,13.3,5.0,3.4,1.8,5.2,2.0,1.4,0.5,0.9,3.4,1.6,2.0,1.8,8.8,20.5,1.6,5.9,27.1,0.2,2.9,6.9,0.9,2.0,45.0
Harry Johnson,Knox,Victorian Youth Championship Men,Victorian Youth Championship Men,Youth,Male,2019,1.0,14,13.3,11.5,2.3,1.4,3.6,1.6,0.5,0.2,0.7,1.6,1.4,1.8,3.8,11.1,34.2,2.0,5.9,33.9,2.0,5.4,37.0,2.0,2.5,80.0
Joshua Hamilton,Whittlesea,Youth League Two Men,Youth League 2 Men,Youth,Male,2018,1.0,14,13.3,9.9,3.6,1.4,5.0,1.6,2.5,0.2,0.7,2.5,2.0,3.6,4.3,11.7,36.8,3.8,8.6,44.2,0.5,3.2,15.6,0.9,1.8,50.0
Aidan Ceh,Warrandyte,Youth League Two Men,Youth League 2 Men,Youth,Male,2013,1.0,7,13.3,9.2,2.9,0.7,3.6,3.6,2.0,0.0,0.0,2.0,2.3,2.5,3.6,8.3,43.4,2.3,4.7,48.9,1.4,3.6,38.9,0.9,3.2,28.1
Joshua Peters,Mornington,Youth League Two Men,Youth League 2 Men,Youth,Male,2015,1.0,7,13.3,9.2,8.1,0.9,9.0,0.9,1.6,0.2,0.0,4.5,2.9,3.6,3.6,10.6,34.0,2.3,6.8,33.8,1.4,3.8,36.8,0.9,3.2,28.1
Alexandra Efstathiadis,Keilor,Youth League One Women,Youth League 1 Women,Youth,Female,2013,1.0,14,13.3,8.6,5.6,1.4,7.0,0.9,1.8,0.9,0.2,3.8,0.5,3.6,3.6,13.3,27.1,2.5,8.8,28.4,0.9,4.3,20.9,0.5,0.9,55.6
Amy Coen,Blackburn,Division Two Women,Division 2 Women,Senior,Female,2019,1.0,14,13.3,6.1,4.3,2.9,7.0,1.8,1.1,0.2,0.2,5.2,3.2,2.0,2.0,6.5,30.8,2.0,6.3,31.7,0.0,0.2,0.0,2.0,2.7,74.1
Kelly Rose Kloester,Dandenong,YLW 2007,Victorian Youth Championship Women,Youth,Female,2007,1.0,7,13.3,5.9,4.5,2.3,6.8,0.2,0.7,2.0,0.0,3.2,0.0,1.6,2.9,6.1,47.5,2.9,6.1,47.5,0.0,0.0,0.0,0.0,2.3,0.0
Leah Caruana,Altona,Youth League One Women,Youth League 1 Women,Youth,Female,2015,1.0,14,13.3,3.4,4.1,1.4,5.4,1.4,0.5,0.9,0.9,4.3,2.5,3.8,0.9,5.2,17.3,0.9,4.3,20.9,0.0,0.9,0.0,1.4,2.5,56.0
Shelley Mottin,Ringwood,State Championship Women,Championship Women,Senior,Female,2015,1.0,25,13.3,10.2,1.6,2.3,4.1,1.1,0.7,0.0,1.1,2.3,2.5,1.8,3.8,10.4,36.5,2.9,7.7,37.7,0.9,2.9,31.0,1.6,2.3,69.6
Natasha Tropeano,Ringwood,Victorian Youth Championship Women,Victorian Youth Championship Women,Youth,Female,2017,1.0,25,13.3,7.7,2.5,1.8,4.3,2.5,0.9,0.0,0.7,2.0,2.0,2.3,2.7,7.0,38.6,2.5,5.9,42.4,0.2,1.1,18.2,2.0,2.5,80.0
Nadine Collins,Hume City,YLW 2008,Victorian Youth Championship Women,Youth,Female,2008,1.0,25,13.3,10.6,7.0,3.6,10.4,0.7,0.9,2.7,0.7,4.5,1.4,3.8,4.7,12.2,38.5,4.7,12.2,38.5,0.0,0.0,0.0,1.1,1.4,78.6
Matty Jon,Sunbury,Division One Men,Division 1 Men,Senior,Male,2011,1.0,18,13.3,8.6,1.8,0.7,2.5,2.0,0.9,0.2,0.7,3.6,2.3,2.9,2.9,9.5,30.5,2.0,7.0,28.6,0.9,2.5,36.0,1.8,3.2,56.2
Michael Tulloch,Latrobe City,Youth League Two Men,Youth League 2 Men,Youth,Male,2018,1.0,18,13.3,6.8,5.2,2.0,7.2,1.4,0.9,0.2,0.2,3.2,1.4,3.4,2.7,7.0,38.6,2.7,5.2,51.9,0.2,1.8,11.1,1.1,2.9,37.9
Erik Valka,Melton,Youth League Two Men,Youth League 2 Men,Youth,Male,2013,1.0,18,13.3,6.3,6.1,3.2,9.5,0.7,0.9,0.5,0.5,5.0,3.2,2.9,2.3,6.1,37.7,2.3,6.1,37.7,0.0,0.0,0.0,1.8,3.8,47.4
Daniel Port,Ringwood,Victorian Youth Championship Men,Victorian Youth Championship Men,Youth,Male,2014,1.0,18,13.3,5.9,4.3,1.8,6.1,1.1,1.6,0.5,0.5,3.2,2.5,1.6,2.0,5.2,38.5,2.0,5.2,38.5,0.0,0.0,0.0,1.6,3.2,50.0
Megan Shanahan,Diamond Valley,State Championship Women,Championship Women,Senior,Female,2014,1.0,18,13.3,5.0,3.2,1.6,4.7,0.7,0.7,0.2,0.5,3.6,3.4,2.0,1.6,5.9,27.1,1.6,5.6,28.6,0.0,0.2,0.0,1.8,3.4,52.9
Heath Crebbin,Keilor,Division One Men,Division 1 Men,Senior,Male,2006,0.833333333333333,22,13.3,11.5,2.3,1.4,3.6,1.4,1.1,0.0,0.0,2.5,0.0,1.4,4.7,12.0,39.2,4.3,9.2,46.7,0.5,2.7,18.5,1.4,2.3,60.9
Olivia Dalmau,Coburg,Youth League One Women,Youth League 1 Women,Youth,Female,2016,1.0,22,13.3,11.3,3.4,0.7,4.1,1.8,2.0,0.2,0.7,3.2,4.1,4.5,3.6,11.7,30.8,2.5,7.2,34.7,1.1,4.5,24.4,2.7,4.5,60.0
Angus Pudge,Hume City,Youth League One Men,Youth League 1 Men,Youth,Male,2018,1.0,44,13.3,8.3,2.5,0.7,3.2,2.0,0.2,0.0,0.2,2.9,1.1,2.0,2.9,8.3,34.9,1.1,2.3,47.8,2.0,6.1,32.8,0.5,1.1,45.5
Brittany Miller,Kilsyth,Victorian Youth Championship Women,Victorian Youth Championship Women,Youth,Female,2015,1.0,22,13.3,8.1,3.6,2.7,6.3,0.7,0.5,0.5,0.5,5.0,3.2,2.0,3.4,7.4,45.9,3.4,7.2,47.2,0.0,0.2,0.0,1.4,3.4,41.2
Jake Green,Sherbrooke,Victorian Youth Championship Men,Victorian Youth Championship Men,Youth,Male,2015,1.0,11,13.3,7.9,3.4,1.6,5.2,1.1,0.5,0.0,1.1,3.8,2.5,2.7,3.2,10.8,29.6,3.2,10.4,30.8,0.0,0.5,0.0,1.6,3.2,50.0
Sherry Glennie,Geelong United,Championship Women,Championship Women,Senior,Female,2008,1.0,11,13.3,6.1,5.2,2.0,7.2,0.2,1.1,0.2,1.1,2.5,2.5,3.4,2.5,11.3,22.1,2.5,8.1,30.9,0.0,3.2,0.0,1.1,2.7,40.7
Trudy Grahame,Sandringham,VBL Division 1 - Women,Division 2 Women,Senior,Female,2002,0.833333333333333,11,13.3,4.3,3.2,1.1,4.1,1.4,1.4,0.9,0.0,2.9,0.0,3.6,2.7,11.3,23.9,1.6,7.0,22.9,1.1,4.3,25.6,0.0,0.9,0.0
Paul Widdis,Melbourne,SCM 2005,Championship Men,Senior,Male,2005,0.833333333333333,26,13.3,9.5,1.1,0.5,1.6,2.0,0.7,0.0,0.0,2.9,0.0,1.8,3.2,8.6,37.2,0.5,1.1,45.5,2.7,7.4,36.5,0.2,0.7,28.6
Tom Boyle,Waverley,State Championship Men,Championship Men,Senior,Male,2016,1.0,19,13.3,12.4,4.3,2.9,7.2,0.9,0.2,0.7,0.0,5.4,2.0,1.6,4.1,9.9,41.4,2.5,6.1,41.0,1.6,3.8,42.1,2.5,2.9,86.2
Roman Teper,Mornington,Division Two Men,Division 2 Men,Senior,Male,2019,1.0,19,13.3,9.5,9.7,3.2,12.9,1.1,0.9,2.0,0.7,4.1,3.8,3.2,3.2,10.4,30.8,2.7,8.8,30.7,0.5,1.6,31.2,2.9,5.0,58.0
Justin Bromley,Melton,VBL Division 1 Men,Division 2 Men,Senior,Male,2003,0.833333333333333,19,13.3,9.5,3.6,1.6,5.2,1.1,0.7,0.2,0.0,4.5,0.0,3.8,4.7,12.2,38.5,3.8,10.2,37.3,0.7,2.0,35.0,0.9,2.7,33.3
Craig Drew,Pakenham,Division 2 Men,Division 2 Men,Senior,Male,2012,1.0,19,13.3,9.2,0.7,1.4,1.8,1.4,1.1,0.0,0.2,2.5,2.9,2.0,3.4,9.7,35.1,2.5,6.5,38.5,1.1,3.2,34.4,1.4,2.5,56.0
Amanda Aldridge,Wyndham,Championship Women 2003,Championship Women,Senior,Female,2003,1.0,19,13.3,7.7,4.3,5.0,9.2,1.8,0.9,0.5,0.0,2.7,0.0,2.7,3.2,9.7,33.0,2.9,9.2,31.5,0.2,0.5,40.0,1.6,3.8,42.1
Liesl Sexton,Traralgon,VBL Premier - Women,Division 1 Women,Senior,Female,2003,1.0,19,13.3,7.0,1.8,0.9,2.7,1.6,0.2,0.2,0.0,4.7,0.0,5.2,2.9,11.1,26.1,2.7,8.8,30.7,0.5,2.0,25.0,1.4,2.0,70.0
Matt D'Arcy,Pakenham,Youth League Two Men,Youth League 2 Men,Youth,Male,2016,1.0,23,13.3,9.0,2.5,0.7,3.2,2.9,1.6,0.0,0.7,2.7,3.8,3.4,3.2,10.8,29.6,1.8,4.7,38.3,1.4,6.1,23.0,1.6,2.5,64.0
Adrian Mueller,McKinnon,Division Two Men,Division 2 Men,Senior,Male,2011,1.0,23,13.3,8.6,4.5,3.6,8.1,1.1,1.6,0.2,0.9,4.3,3.4,1.4,3.4,6.5,52.3,3.4,6.5,52.3,0.0,0.0,0.0,1.6,3.6,44.4
Mark Wadey,Western Port,VBL Division 1 - Men,Division 2 Men,Senior,Male,2002,0.833333333333333,4,13.2,20.9,6.4,6.8,13.2,0.5,0.0,2.7,0.0,8.6,0.0,3.4,9.5,17.7,53.7,9.5,17.7,53.7,0.0,0.0,0.0,1.8,4.1,43.9
Makuaj Abraham Anyuon,Coburg,Youth League One Men,Youth League 1 Men,Youth,Male,2017,1.0,12,13.2,14.1,5.9,2.3,8.2,0.5,1.6,0.5,0.5,3.6,0.9,4.1,4.8,15.5,31.0,2.7,7.3,37.0,2.0,8.4,23.8,0.9,1.4,64.3
Marek Toman,Sherbrooke,Victorian Youth Championship Men,Victorian Youth Championship Men,Youth,Male,2017,1.0,4,13.2,12.5,5.0,1.1,6.4,0.5,0.0,1.1,1.8,1.8,2.3,1.1,5.7,17.0,33.5,5.7,15.9,35.8,0.0,1.1,0.0,1.1,2.7,40.7
Christopher Kirton,Melbourne,Victorian Youth Championship Men,Victorian Youth Championship Men,Youth,Male,2015,1.0,4,13.2,11.4,4.1,2.3,6.4,1.1,0.0,0.0,1.8,6.4,4.5,5.7,4.5,14.1,31.9,3.4,8.6,39.5,1.1,5.7,19.3,1.1,4.1,26.8
Chris Hoole,Keysborough,Division One Men,Division 1 Men,Senior,Male,2018,1.0,40,13.2,11.4,3.2,1.8,5.2,0.9,0.9,0.5,0.2,2.3,0.2,1.4,4.1,11.1,36.9,1.1,3.0,36.7,3.0,8.2,36.6,0.2,0.2,100.0
Shanara Notman,Dandenong,Victorian Youth Championship Women,Victorian Youth Championship Women,Youth,Female,2018,1.0,8,13.2,11.1,7.3,0.2,7.7,2.5,2.0,0.2,0.5,1.4,2.3,4.1,3.6,12.3,29.3,2.3,5.7,40.4,1.4,6.6,21.2,2.3,2.5,92.0
Jess May,Bulleen,State Championship Women,Championship Women,Senior,Female,2017,1.0,20,13.2,10.0,2.0,0.9,3.2,1.4,1.4,0.2,0.0,3.0,1.1,1.8,3.2,9.5,33.7,0.5,1.8,27.8,2.7,7.7,35.1,0.2,0.7,28.6
Indya Hayes,Ballarat,Victorian Youth Championship Women,Victorian Youth Championship Women,Youth,Female,2016,1.0,4,13.2,9.1,3.4,0.5,4.1,1.1,1.8,0.5,0.0,5.0,5.0,4.1,1.1,6.8,16.2,1.1,6.4,17.2,0.0,0.5,0.0,6.8,8.0,85.0
Nicholas Wright,Diamond Valley,VBL Division 1 Men,Division 2 Men,Senior,Male,2003,0.833333333333333,20,13.2,8.9,5.0,4.5,9.5,1.6,0.5,0.7,0.0,3.4,0.0,1.4,3.4,9.5,35.8,3.4,9.1,37.4,0.0,0.5,0.0,2.0,3.9,51.3
Liam Mason,Frankston,YL1M 2007,Victorian Youth Championship Men,Youth,Male,2007,0.833333333333333,20,13.2,8.4,3.0,1.1,4.1,1.4,0.9,0.0,0.0,1.4,0.0,2.3,3.2,8.2,39.0,1.8,3.4,52.9,1.4,4.8,29.2,0.9,1.4,64.3
Matt Nott,Kilsyth,YL1M 2005,Victorian Youth Championship Men,Youth,Male,2005,0.833333333333333,24,13.2,8.2,2.7,2.0,4.8,1.4,0.7,0.0,0.0,2.0,0.0,1.8,3.2,8.9,36.0,2.5,5.7,43.9,0.7,3.2,21.9,1.1,1.6,68.8
Maddison Southam,Ringwood,Victorian Youth Championship Women,Victorian Youth Championship Women,Youth,Female,2015,1.0,20,13.2,8.0,2.7,1.6,4.3,1.4,0.9,0.0,0.7,2.7,2.7,2.7,2.7,8.2,32.9,1.6,5.5,29.1,1.1,2.7,40.7,1.4,2.3,60.9
Grace Ramsden,Camberwell,Youth League One Women,Youth League 1 Women,Youth,Female,2016,1.0,20,13.2,8.0,6.8,3.0,9.8,0.9,1.1,2.3,0.0,4.1,3.6,2.3,3.2,11.4,28.1,3.2,10.9,29.4,0.0,0.2,0.0,1.8,4.8,37.5
Keely Paxton,Chelsea,Youth League One Women,Youth League 1 Women,Youth,Female,2018,1.0,4,13.2,8.0,5.7,2.3,8.0,0.5,0.5,0.5,1.1,2.7,0.5,2.7,2.3,11.4,20.2,0.5,6.4,7.8,1.8,5.0,36.0,0.5,1.1,45.5
Wayne Michaelsen,Coburg,Division One Men,Division 1 Men,Senior,Male,2006,0.833333333333333,4,13.2,8.0,3.4,2.7,6.4,0.0,3.4,1.1,0.0,4.1,0.0,2.7,2.7,4.5,60.0,2.7,4.5,60.0,0.0,0.0,0.0,2.3,5.7,40.4
Claire Freemantle,Camberwell,D3W 2008,Division 3 Women,Senior,Female,2008,1.0,8,13.2,9.1,2.7,0.9,3.6,3.4,1.1,0.5,0.9,3.2,2.5,2.3,3.2,11.8,27.1,2.7,9.5,28.4,0.2,2.3,8.7,2.5,4.1,61.0
James Walker,Corio Bay,State Championship Men,Championship Men,Senior,Male,2013,1.0,20,13.2,7.3,5.0,4.3,9.3,0.2,0.5,0.5,0.5,5.0,2.3,1.8,3.2,6.1,52.5,3.2,6.1,52.5,0.0,0.0,0.0,0.5,2.5,20.0
Katherine Norwood,Whittlesea,VBL Premier Women,Division 1 Women,Senior,Female,2004,1.0,4,13.2,6.8,5.7,1.8,7.3,0.5,1.1,0.0,0.0,1.8,0.0,5.0,2.3,8.0,28.7,2.3,8.0,28.7,0.0,0.0,0.0,2.3,2.7,85.2
Natalie Chatfield,Mornington,Division Two Women,Division 2 Women,Senior,Female,2014,1.0,4,13.2,6.8,8.0,0.5,8.6,0.0,1.1,1.1,0.0,4.1,0.5,1.1,2.7,9.5,28.4,2.7,9.5,28.4,0.0,0.0,0.0,1.1,1.1,100.0
Mitchell Kerr-Read,Sandringham,Victorian Youth Championship Men,Victorian Youth Championship Men,Youth,Male,2018,1.0,16,13.2,6.4,2.3,2.3,4.5,1.6,0.7,0.2,0.2,3.6,3.0,1.8,2.5,7.7,32.5,1.8,4.3,41.9,0.5,3.6,13.9,0.9,2.7,33.3
Courtney Middap,Bulleen,State Championship Women,Championship Women,Senior,Female,2014,1.0,12,13.2,6.4,3.4,1.6,5.0,1.4,0.9,0.0,0.5,2.5,2.0,4.5,2.3,8.4,27.4,1.8,6.1,29.5,0.5,2.3,21.7,1.4,1.6,87.5
Michaela Davis,Waverley,State Championship Women,Championship Women,Senior,Female,2011,1.0,20,13.2,6.4,2.3,1.8,4.1,0.9,0.7,0.0,0.2,3.6,0.5,2.7,3.0,8.6,34.9,3.0,8.6,34.9,0.0,0.2,0.0,0.5,0.9,55.6
Peter Hazelager,Coburg,Youth League Two Men,Youth League 2 Men,Youth,Male,2013,1.0,20,13.2,5.9,3.2,1.4,4.5,0.5,1.6,0.2,0.5,4.3,5.2,1.8,1.6,6.8,23.5,0.9,4.5,20.0,0.5,2.5,20.0,2.0,5.0,40.0
Ashleigh Dullard,Southern Peninsula,Division 1 Women,Division 1 Women,Senior,Female,2012,1.0,12,13.2,5.0,7.3,3.9,11.1,1.4,0.9,0.7,0.2,5.0,1.1,1.4,2.5,9.3,26.9,2.5,8.6,29.1,0.0,0.5,0.0,0.2,0.9,22.2
Ava Bishop,Warrnambool,Championship Women,Championship Women,Senior,Female,2019,1.0,12,13.2,3.4,1.8,0.7,2.7,1.6,0.9,0.2,0.5,1.1,1.4,4.3,1.4,6.8,20.6,1.1,4.5,24.4,0.2,2.3,8.7,0.5,1.1,45.5
Paul Hermann,Kilsyth,YL1M 2005,Victorian Youth Championship Men,Youth,Male,2005,0.833333333333333,24,13.2,3.2,2.5,1.6,4.1,1.8,0.9,0.2,0.0,4.1,0.0,3.4,1.1,5.7,19.3,1.1,4.8,22.9,0.2,1.1,18.2,0.5,1.4,35.7
Rhiarn Daley,Eltham,Victorian Youth Championship Women,Victorian Youth Championship Women,Youth,Female,2013,1.0,4,13.2,2.3,1.8,0.5,2.3,1.1,0.5,0.5,0.0,1.1,0.5,1.8,1.1,5.0,22.0,1.1,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
Alan Chan,Camberwell,Division Two Men,Division 2 Men,Senior,Male,2017,1.0,21,13.2,6.6,2.3,1.4,3.4,1.8,0.9,0.0,0.5,2.3,1.8,1.4,2.3,8.6,26.7,0.5,2.3,21.7,1.6,6.4,25.0,0.7,1.1,63.6
Ashlea Block,Melton,Division Two Women,Division 2 Women,Senior,Female,2010,1.0,17,13.2,5.9,3.0,1.8,4.8,2.0,1.4,0.2,0.5,4.1,3.2,4.1,1.6,9.3,17.2,0.9,3.9,23.1,0.9,5.5,16.4,2.0,4.3,46.5
Molly Turner,Mornington,Youth League Two Women,Youth League 2 Women,Youth,Female,2017,1.0,17,13.2,5.9,2.3,2.5,4.8,1.6,1.6,0.2,0.2,1.1,2.7,3.2,1.8,5.9,30.5,1.4,4.5,31.1,0.2,1.4,14.3,2.3,3.6,63.9
James Mcgillivray,Camberwell,Youth League One Men,Youth League 1 Men,Youth,Male,2015,1.0,13,13.2,8.0,3.4,3.4,7.0,1.6,0.5,0.7,1.1,5.7,2.3,2.7,3.4,8.0,42.5,3.4,8.0,42.5,0.0,0.0,0.0,0.9,1.8,50.0
Trenton Bice,Bendigo,YL1M 2007,Victorian Youth Championship Men,Youth,Male,2007,0.833333333333333,13,13.2,6.6,2.0,0.5,2.5,1.4,0.5,0.2,0.0,3.4,0.0,4.8,2.0,8.6,23.3,1.1,5.0,22.0,0.9,3.9,23.1,1.6,2.7,59.3
Jason Suttie,Casey,State Youth Championship Two Men,Youth League 1 Men,Youth,Male,2011,1.0,22,13.2,9.3,4.8,2.0,6.8,0.7,1.1,0.9,0.5,3.2,2.3,2.5,3.9,9.3,41.9,3.9,9.3,41.9,0.0,0.0,0.0,1.6,2.7,59.3
Samantha Watts,Craigieburn,Division One Women,Division 1 Women,Senior,Female,2009,1.0,22,13.2,5.7,3.2,1.8,5.0,1.4,1.1,0.2,1.1,2.7,4.3,5.7,1.1,8.6,12.8,0.9,5.7,15.8,0.2,3.2,6.2,2.7,4.5,60.0
Samantha Lawrence,Mornington,Youth League Two Women,Youth League 2 Women,Youth,Female,2015,1.0,18,13.2,13.4,3.0,0.7,3.9,1.4,0.9,0.2,0.5,3.6,2.7,2.3,4.5,17.0,26.5,2.5,9.3,26.9,2.0,7.7,26.0,2.3,3.2,71.9
Katherine Brockett,Geelong United,Championship Women,Championship Women,Senior,Female,2009,1.0,18,13.2,10.5,3.2,2.0,5.2,1.1,0.7,0.2,0.5,2.7,1.1,3.2,3.9,13.9,28.1,1.6,5.2,30.8,2.0,8.6,23.3,0.7,1.6,43.7
Michael Godfrey,Pakenham,Division Two Men,Division 2 Men,Senior,Male,2017,1.0,27,13.2,8.2,4.3,2.3,6.6,2.3,0.7,0.0,0.2,2.3,3.0,1.4,2.5,6.1,41.0,2.0,4.3,46.5,0.5,1.6,31.2,1.4,2.5,56.0
Jessica Kelly,Eltham,YLW 2008,Victorian Youth Championship Women,Youth,Female,2008,1.0,18,13.2,6.1,3.6,2.7,6.1,3.4,1.4,0.2,0.7,1.8,2.3,3.4,2.3,10.0,23.0,2.0,8.6,23.3,0.2,1.4,14.3,1.6,3.0,53.3
Todd Livingstone,Ringwood,VBL Division 1 - Men,Division 2 Men,Senior,Male,2002,0.833333333333333,9,13.2,6.4,3.2,2.7,6.1,0.5,2.3,0.2,0.0,4.1,0.0,3.2,2.7,5.5,49.1,2.7,5.5,49.1,0.0,0.0,0.0,0.7,2.7,25.9
Christopher Brygiotis,Melbourne,State Championship Men,Championship Men,Senior,Male,2012,1.0,18,13.2,5.0,2.0,0.2,2.3,3.4,0.7,0.2,0.0,1.6,1.1,2.0,2.0,6.6,30.3,1.6,4.1,39.0,0.7,2.7,25.9,0.0,0.0,0.0
Sophie Morey,Warrandyte,Division One Women,Division 1 Women,Senior,Female,2019,1.0,9,13.2,3.9,5.2,3.6,8.9,1.6,0.5,0.2,0.2,2.7,2.0,3.2,1.4,6.6,21.2,1.4,6.6,21.2,0.0,0.0,0.0,1.4,2.5,56.0
Kaide Fittolani,Ringwood,Victorian Youth Championship Men,Victorian Youth Championship Men,Youth,Male,2016,1.0,23,13.2,9.5,3.4,1.4,4.8,2.3,0.9,0.2,0.7,2.3,4.8,2.3,2.3,8.6,26.7,1.6,4.8,33.3,0.7,3.9,17.9,4.1,6.6,62.1
Jonny Kloester,Melbourne,State Championship Men,Championship Men,Senior,Male,2015,1.0,14,13.2,8.4,1.4,1.6,3.2,1.1,0.5,0.0,0.5,4.8,3.6,1.4,3.2,8.0,40.0,2.7,5.5,49.1,0.5,2.5,20.0,1.4,2.3,60.9
Waays Hassan,Hume City,Youth League One Men,Youth League 1 Men,Youth,Male,2016,1.0,14,13.2,7.0,3.9,0.5,4.3,3.4,2.7,0.2,0.9,2.0,3.9,2.7,1.6,6.6,24.2,1.4,5.0,28.0,0.2,1.4,14.3,3.4,4.3,79.1
Hayley Leknius,Frankston,Victorian Youth Championship Women,Victorian Youth Championship Women,Youth,Female,2014,1.0,14,13.2,4.5,5.5,2.0,7.5,1.4,0.9,0.5,0.2,3.2,2.3,3.4,1.6,9.5,16.8,1.6,8.9,18.0,0.0,0.9,0.0,1.4,2.3,60.9
Madielyn Dunstan,Sherbrooke,Youth League Two Women,Youth League 2 Women,Youth,Female,2015,1.0,14,13.2,3.4,3.2,1.6,4.8,1.8,0.7,0.2,0.7,2.0,0.9,2.0,1.4,6.6,21.2,1.1,6.6,16.7,0.2,0.2,100.0,0.7,1.1,63.6
Mathew Rigoni,Coburg,Youth League Two Men,Youth League 2 Men,Youth,Male,2014,1.0,19,13.2,10.9,4.8,3.6,8.4,0.5,0.7,0.9,1.4,6.4,4.1,3.0,4.3,12.5,34.4,4.1,11.8,34.7,0.2,0.7,28.6,2.0,4.8,41.7
Nicholas Witmitz,Sunbury,Youth League One Men,Youth League 1 Men,Youth,Male,2016,1.0,19,13.2,7.0,4.3,2.5,6.8,1.8,0.9,0.5,0.9,2.5,2.7,1.8,2.5,7.7,32.5,2.5,7.5,33.3,0.0,0.2,0.0,1.8,2.5,72.0
Alana Bell,Frankston,YLW 2007,Victorian Youth Championship Women,Youth,Female,2007,1.0,19,13.2,6.8,3.9,1.1,5.0,1.6,0.7,0.5,0.0,2.3,0.0,4.1,2.3,9.8,23.5,1.1,5.2,21.2,1.1,4.8,22.9,1.1,2.3,47.8
Lee Stevens,Melton,Division Three Men,Division 3 Men,Senior,Male,2010,1.0,24,13.2,11.8,6.8,2.7,9.5,1.4,0.9,0.7,0.7,3.9,2.5,2.3,4.1,12.0,34.2,3.6,10.0,36.0,0.5,2.0,25.0,3.4,4.8,70.8
John Kovac,Eltham,SCM 2003,Championship Men,Senior,Male,2003,0.833333333333333,20,13.2,17.5,7.3,3.6,11.1,2.0,0.9,0.9,0.0,4.3,0.0,4.5,6.6,13.4,49.3,6.6,13.2,50.0,0.0,0.0,0.0,4.3,8.0,53.8
Ian Anderson,Whittlesea,Division One Men,Division 1 Men,Senior,Male,2006,0.833333333333333,15,13.2,13.4,3.6,2.5,6.1,1.1,1.1,0.0,0.0,3.0,0.0,2.5,5.2,13.0,40.0,4.8,9.3,51.6,0.2,3.9,5.1,2.7,3.6,75.0
Daniel Ellul,Melbourne,Youth League 1 Men,Victorian Youth Championship Men,Youth,Male,2010,1.0,10,13.2,12.5,4.5,2.0,6.6,4.1,1.8,0.5,0.5,1.1,2.3,3.0,4.5,8.4,53.6,2.7,4.5,60.0,1.8,3.9,46.2,1.6,2.5,64.0
Trevor Smyth,Diamond Valley,SCM 2007,Championship Men,Senior,Male,2007,0.833333333333333,5,13.2,11.8,4.1,2.7,6.8,1.8,0.0,0.9,0.0,1.4,0.0,1.8,5.5,8.6,64.0,5.5,8.6,64.0,0.0,0.0,0.0,0.9,0.9,100.0
Michael Bienias,Keilor,Youth League One Men,Youth League 1 Men,Youth,Male,2014,1.0,10,13.2,11.4,4.3,2.3,6.6,1.1,1.6,0.0,0.2,2.0,2.0,2.0,4.8,9.8,49.0,3.9,8.2,47.6,0.9,1.6,56.2,0.9,1.8,50.0
Simon Wilson,Craigieburn,Division Two Men,Division 2 Men,Senior,Male,2017,1.0,5,13.2,10.9,8.2,0.9,9.1,1.4,2.7,0.9,0.0,5.0,2.3,1.8,3.6,5.0,72.0,3.6,5.0,72.0,0.0,0.0,0.0,2.7,4.5,60.0
Warren Kulpa,Mornington,Division Three Men,Division 3 Men,Senior,Male,2007,0.833333333333333,10,13.2,9.8,5.5,1.8,7.3,0.5,1.4,0.7,0.0,7.0,0.0,2.3,4.1,11.8,34.7,4.1,11.6,35.3,0.0,0.2,0.0,1.6,5.0,32.0
Joshua Hearn - Amy,Melbourne,Victorian Youth Championship Men,Victorian Youth Championship Men,Youth,Male,2017,1.0,5,13.2,9.1,3.2,1.4,4.5,0.5,1.4,0.0,0.0,2.7,1.4,0.9,3.6,10.0,36.0,2.3,3.2,71.9,1.4,6.8,20.6,0.5,0.9,55.6
Emmanuel Golong,Waverley,Youth League 1 Men,Victorian Youth Championship Men,Youth,Male,2009,0.833333333333333,15,13.2,8.4,4.5,2.3,6.8,0.7,1.8,0.2,0.7,4.5,4.3,3.0,2.3,5.2,44.2,1.6,4.3,37.2,0.7,0.9,77.8,3.4,7.5,45.3
Tom Forde,Hawthorn,VBL Division 1 Men,Division 2 Men,Senior,Male,2003,0.833333333333333,10,13.2,7.5,3.9,2.5,6.4,1.8,1.1,0.7,0.0,2.5,0.0,5.5,4.1,11.8,34.7,3.0,9.3,32.3,1.1,2.5,44.0,0.5,0.7,71.4
Peri Kalka,Melbourne,State Championship Women,Championship Women,Senior,Female,2013,1.0,5,13.2,5.9,5.0,2.3,7.3,0.5,0.9,0.5,0.0,3.2,2.3,0.9,2.3,7.7,29.9,2.3,7.7,29.9,0.0,0.0,0.0,1.4,2.7,51.9
Simone Epskamp,Dandenong,YLW 2006,Victorian Youth Championship Women,Youth,Female,2006,1.0,5,13.2,5.9,3.2,0.9,4.1,0.5,0.0,0.0,0.0,1.8,0.0,3.2,1.8,10.9,16.5,0.9,5.0,18.0,0.9,5.9,15.3,1.4,1.8,77.8
