Name,Gender,GP,MIN,PTS,DR,OR,REB,AST,STL,BLK,BLKON,FOUL,FOULON,TO,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%
Eden Donoghue,Female,34,19.3,5.6,1.3,0.6,1.9,0.9,0.6,0.1,0.4,1.6,2.6,2.9,1.5,5.5,27.3,1.3,4.0,32.5,0.2,1.5,13.3,1.9,3.4,55.9
Eden Tenenberg,Male,88,20.3,7.7,3.0,0.9,3.9,1.2,1.0,0.1,0.4,2.1,1.9,1.4,2.8,7.4,37.8,2.2,5.0,44.0,0.6,2.3,26.1,1.4,2.5,56.0
Edin Zunic,Male,58,14.9,5.3,2.2,1.2,3.3,0.3,0.1,0.3,0.4,2.7,0.9,1.8,2.1,4.3,48.8,2.1,4.2,50.0,0.0,0.1,0.0,1.0,1.2,83.3
Edmund Johnson,Male,24,23.6,6.4,1.5,0.4,1.9,2.4,0.8,0.0,0.0,2.9,0.0,2.6,2.8,6.7,41.8,2.4,5.6,42.9,0.3,1.0,30.0,1.2,1.8,66.7
Edmunds Eimanis,Male,2,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,50.0,0.0,0.0,0.0,0.5,1.0,50.0,0.0,0.0,0.0
Eduardo Nofuentes,Male,12,12.9,4.9,2.8,0.9,3.7,0.4,0.5,0.5,0.6,1.9,2.2,1.5,1.4,4.1,34.1,1.1,3.2,34.4,0.3,0.9,33.3,1.8,3.2,56.2
Edvard Christie,Male,2,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0
Edward Bourke,Male,48,16.1,6.5,3.9,1.5,5.4,0.8,0.6,0.9,0.1,1.9,1.6,1.8,2.8,6.7,41.8,2.6,6.0,43.3,0.2,0.7,28.6,0.9,1.7,52.9
Edward Rey,Male,38,28.3,16.4,6.3,2.5,8.8,1.1,1.2,1.0,0.3,4.4,1.5,3.4,7.1,17.9,39.7,6.6,16.3,40.5,0.5,1.7,29.4,2.6,4.1,63.4
Edwin Lie,Male,13,18.2,5.2,1.1,0.4,1.5,0.5,0.5,0.2,0.3,1.8,1.9,1.7,1.6,5.5,29.1,1.3,3.6,36.1,0.3,1.9,15.8,1.6,2.6,61.5
Edyn Grubisic,Female,20,16.4,3.9,2.0,1.3,3.3,1.0,1.2,0.4,0.0,1.7,1.6,1.0,1.2,3.1,38.7,1.0,2.5,40.0,0.2,0.6,33.3,1.0,1.8,55.6
Efi Manshari,Male,15,6.2,1.3,0.7,0.5,1.1,0.3,0.1,0.0,0.1,0.7,0.1,0.7,0.6,2.1,28.6,0.6,1.8,33.3,0.0,0.3,0.0,0.1,0.3,33.3
Eiko Anderson,Female,104,16.5,2.8,1.5,0.6,2.1,1.0,0.6,0.1,0.2,1.5,0.7,2.1,1.1,3.7,29.7,0.8,2.4,33.3,0.2,1.3,15.4,0.4,0.8,50.0
Eilidh Simpson,Female,41,26.3,7.9,2.4,1.9,4.3,1.2,1.5,0.1,0.2,2.1,0.8,2.5,2.8,9.3,30.1,1.8,5.8,31.0,1.0,3.5,28.6,1.4,2.0,70.0
Eilish Barrett,Female,29,9.6,2.1,1.0,1.0,2.0,0.3,0.3,0.2,0.2,1.3,0.4,0.8,0.3,1.7,17.6,0.3,1.7,17.6,0.0,0.0,0.0,0.3,1.0,30.0
Eilish Feehan,Female,21,14.1,3.5,3.9,2.0,5.9,0.7,0.8,0.8,0.5,2.6,1.5,1.4,1.5,5.7,26.3,1.4,5.0,28.0,0.1,0.6,16.7,0.5,1.2,41.7
Eimear Noonan,Female,6,7.0,1.5,1.0,1.0,2.0,0.0,0.7,0.3,0.3,1.0,0.5,0.5,0.3,0.8,37.5,0.3,0.8,37.5,0.0,0.0,0.0,0.8,1.0,80.0
Elaine Osenaris,Female,70,18.4,3.7,2.1,0.7,2.7,0.8,0.6,0.1,0.1,1.0,0.3,1.8,1.5,5.8,25.9,1.4,5.0,28.0,0.1,0.7,14.3,0.6,1.0,60.0
Eldene Ross,Male,2,21.5,2.0,1.0,2.5,3.5,0.0,2.5,0.5,0.0,1.5,0.0,0.5,0.5,6.0,8.3,0.5,5.5,9.1,0.0,0.5,0.0,1.0,2.0,50.0
Eleanor Brentnall,Female,26,29.0,16.6,6.3,3.7,10.0,0.6,0.4,0.8,0.0,2.7,0.0,1.6,6.6,13.8,47.8,6.6,13.8,47.8,0.0,0.1,0.0,3.4,5.1,66.7
Eleanor Cesari,Female,21,20.6,9.0,2.5,1.4,3.9,1.6,1.4,0.3,0.3,2.8,2.6,1.4,3.3,8.0,41.2,3.0,7.0,42.9,0.3,1.0,30.0,2.1,2.7,77.8
Eleanor Nichol,Female,33,13.7,3.7,1.5,0.6,2.1,0.6,0.8,0.1,0.2,1.3,0.8,1.5,1.5,5.1,29.4,1.1,3.2,34.4,0.3,2.0,15.0,0.5,0.7,71.4
Eleanor Sharp,Female,24,29.8,11.0,2.8,2.2,5.0,2.1,1.1,0.3,0.2,2.8,3.5,2.9,3.8,10.5,36.2,3.3,8.3,39.8,0.4,2.2,18.2,3.0,3.7,81.1
Eleanor Stevens,Female,69,18.3,3.9,3.7,1.8,5.6,0.7,0.6,1.0,0.0,2.0,0.0,1.8,1.8,5.8,31.0,1.7,5.6,30.4,0.0,0.2,0.0,0.4,1.3,30.8
Eleanor Symon,Female,10,10.2,0.9,1.0,0.6,1.6,0.5,0.1,0.0,0.0,0.4,0.3,0.6,0.3,1.8,16.7,0.2,1.6,12.5,0.1,0.2,50.0,0.2,0.2,100.0
Eleanor Tubbs,Female,61,10.7,2.1,1.7,1.1,2.7,0.4,0.2,0.5,0.0,1.4,0.0,1.1,1.0,3.1,32.3,1.0,3.0,33.3,0.0,0.0,0.0,0.2,0.6,33.3
Eleftheria Hohtoulas,Female,32,7.9,1.8,0.5,0.3,0.8,0.2,0.3,0.0,0.2,0.8,0.8,0.7,0.5,3.4,14.7,0.3,1.9,15.8,0.2,1.4,14.3,0.5,0.8,62.5
Eleni Nikolakakis,Female,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elfred Mathiang,Male,28,17.1,5.3,2.6,1.1,3.7,0.8,0.6,0.3,0.4,1.3,2.1,2.6,1.8,5.6,32.1,1.4,4.1,34.1,0.4,1.5,26.7,1.4,2.8,50.0
Eli Lovell,Male,40,15.3,3.9,2.7,1.3,4.0,0.9,0.4,0.4,0.3,2.3,0.7,1.4,1.6,4.6,34.8,1.6,4.5,35.6,0.0,0.1,0.0,0.6,1.2,50.0
Eliana Bravington,Female,65,24.4,14.0,6.8,3.8,10.6,0.5,0.8,1.5,0.6,2.2,3.3,1.7,5.5,10.6,51.9,5.5,10.5,52.4,0.0,0.1,0.0,3.0,3.6,83.3
Elias Kafrouni,Male,107,26.6,9.4,4.6,2.9,7.4,1.7,0.8,0.6,0.5,2.0,2.0,1.8,3.7,9.3,39.8,3.6,8.6,41.9,0.1,0.7,14.3,1.3,2.3,56.5
Elias Palioyiannis,Male,92,15.4,8.1,1.2,0.2,1.4,0.9,0.3,0.0,0.1,1.1,0.8,1.0,2.8,8.4,33.3,1.0,2.8,35.7,1.8,5.7,31.6,0.9,1.5,60.0
Elias Sleiman,Male,2,4.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,2.5,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elie Sfeir,Male,14,5.8,2.2,0.5,0.5,1.0,0.1,0.3,0.0,0.1,0.6,0.7,1.5,0.9,2.1,42.9,0.9,2.0,45.0,0.1,0.1,100.0,0.3,0.5,60.0
Elijah Saifaleupolu,Male,13,9.2,3.2,1.2,0.2,1.3,0.8,0.5,0.0,0.0,1.0,0.5,0.8,1.2,3.8,31.6,0.7,1.4,50.0,0.5,2.5,20.0,0.4,0.7,57.1
Elijah Zonneveld,Male,7,6.4,2.3,0.7,0.1,0.9,0.0,0.0,0.1,0.0,1.6,1.0,0.9,0.7,1.7,41.2,0.7,1.7,41.2,0.0,0.0,0.0,0.9,1.4,64.3
Elijah-Taye Saifaleupolu,Male,10,1.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.4,0.6,66.7
Elisa Corsello,Female,1,25.0,1.0,4.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0
Elisa Mascitti,Female,39,12.9,2.7,1.2,1.0,2.2,0.3,0.3,0.2,0.3,1.0,0.7,1.0,1.0,3.5,28.6,0.8,2.9,27.6,0.2,0.6,33.3,0.5,0.9,55.6
Elisa Pica,Female,60,13.8,2.8,0.8,0.3,1.1,1.3,0.5,0.1,0.2,1.3,1.0,2.1,1.0,3.0,33.3,0.7,1.9,36.8,0.3,1.2,25.0,0.7,1.0,70.0
Elisa Polimeni-Das,Female,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elisabeth Kett,Female,47,14.1,2.4,1.6,0.9,2.4,0.8,0.6,0.0,0.1,0.9,0.6,0.8,1.1,4.3,25.6,1.0,3.9,25.6,0.1,0.4,25.0,0.1,0.5,20.0
Elise Carroll,Female,8,7.0,1.6,1.1,1.1,2.2,0.1,0.4,0.4,0.2,2.1,0.9,0.8,0.6,2.5,24.0,0.6,2.5,24.0,0.0,0.0,0.0,0.4,1.1,36.4
Elise Conroy,Female,2,12.5,4.0,0.5,0.0,0.5,1.5,1.0,0.0,0.0,0.0,0.0,0.5,2.0,5.0,40.0,2.0,3.0,66.7,0.0,2.0,0.0,0.0,0.0,0.0
Elise Dykes,Female,39,16.0,2.1,2.4,0.7,3.1,0.5,0.3,0.1,0.4,1.1,1.2,1.3,0.8,2.5,32.0,0.8,2.5,32.0,0.0,0.0,0.0,0.4,1.0,40.0
Elise Fookes,Female,69,13.2,2.7,1.6,1.0,2.6,0.3,0.2,0.2,0.3,1.1,0.9,1.1,0.9,3.4,26.5,0.9,3.2,28.1,0.1,0.2,50.0,0.7,1.2,58.3
Elise Jansen,Female,50,10.0,1.5,1.4,0.8,2.3,0.6,0.5,0.1,0.1,1.7,0.6,1.5,0.6,2.1,28.6,0.6,1.8,33.3,0.0,0.4,0.0,0.2,0.4,50.0
Elise Maher,Female,76,16.3,6.5,1.7,0.6,2.3,1.5,0.4,0.1,0.4,0.8,2.6,2.0,1.9,5.9,32.2,1.2,3.3,36.4,0.8,2.5,32.0,1.9,3.1,61.3
Elise Nelson,Female,25,9.0,0.9,2.0,1.4,3.4,0.3,0.2,0.2,0.0,1.0,0.0,0.5,0.4,1.7,23.5,0.3,1.6,18.7,0.0,0.1,0.0,0.2,0.6,33.3
Elise Pelgrim,Female,4,7.0,0.0,1.0,0.8,1.8,0.5,0.2,0.0,0.0,1.0,0.0,0.8,0.0,1.2,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elise Strachan,Female,86,25.1,10.7,1.9,1.3,3.2,2.5,1.0,0.0,0.4,1.7,1.4,3.6,4.0,11.8,33.9,2.9,7.6,38.2,1.2,4.2,28.6,1.4,1.9,73.7
Elise Swan,Female,177,24.0,7.4,3.9,2.4,6.3,1.3,0.9,0.4,0.2,3.4,1.9,2.9,2.8,7.7,36.4,2.7,7.6,35.5,0.0,0.1,0.0,1.9,3.6,52.8
Elise Thurman,Female,12,9.2,1.7,0.8,0.5,1.3,0.1,0.2,0.2,0.2,0.2,0.6,1.0,0.7,2.1,33.3,0.6,1.7,35.3,0.1,0.4,25.0,0.2,0.2,100.0
Elise Topp,Female,13,6.2,1.2,0.5,0.3,0.8,0.2,0.4,0.0,0.0,0.5,0.3,0.8,0.5,1.6,31.2,0.5,1.4,35.7,0.0,0.2,0.0,0.2,0.6,33.3
Elisha Burnette,Female,36,28.7,12.1,4.6,1.2,5.9,2.3,1.8,0.3,0.3,2.3,3.9,2.2,3.6,12.2,29.5,2.2,7.6,28.9,1.3,4.6,28.3,3.6,4.4,81.8
Elisha Foley,Female,105,31.0,11.2,4.7,1.6,6.3,2.0,1.4,0.3,0.0,2.7,0.0,3.6,4.3,13.5,31.9,2.7,8.4,32.1,1.6,5.1,31.4,2.3,3.6,63.9
Elisha Jones,Female,21,9.4,1.8,1.2,0.9,2.1,0.1,0.1,0.2,0.0,1.1,0.0,1.1,0.6,2.5,24.0,0.6,2.5,24.0,0.0,0.0,0.0,0.7,1.1,63.6
Elisha Montgomery,Female,50,11.1,1.2,1.2,0.5,1.7,0.4,0.3,0.1,0.1,0.5,0.4,0.9,0.3,1.2,25.0,0.3,0.9,33.3,0.1,0.3,33.3,0.4,0.6,66.7
Elisha Purcell,Female,28,19.2,6.9,3.9,2.2,6.1,0.9,1.3,0.5,0.1,1.6,1.2,1.5,2.4,6.8,35.3,1.9,5.0,38.0,0.5,1.8,27.8,1.0,1.5,66.7
Elisha-Rae Galea,Female,6,9.2,1.0,1.7,1.0,2.7,0.5,0.3,0.0,0.0,0.7,0.0,0.8,0.3,1.5,20.0,0.3,1.5,20.0,0.0,0.0,0.0,0.3,1.3,23.1
Elissa Muir,Female,41,23.5,5.7,2.7,2.0,4.8,0.7,0.8,0.3,0.0,2.4,0.0,1.9,2.2,7.9,27.8,2.1,7.2,29.2,0.2,0.6,33.3,1.4,2.1,66.7
Eliza Bannan,Female,29,18.8,5.9,2.3,1.0,3.2,1.9,1.5,0.2,0.4,1.5,1.8,1.8,2.3,6.5,35.4,2.0,4.9,40.8,0.3,1.6,18.7,1.1,1.8,61.1
Eliza Funston,Female,13,7.9,1.9,1.2,1.4,2.6,0.4,0.4,0.1,0.0,0.8,0.6,0.5,0.8,1.9,42.1,0.8,1.9,42.1,0.0,0.0,0.0,0.2,0.4,50.0
Eliza Hastings,Female,6,2.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.2,1.5,13.3,0.0,0.2,0.0,0.2,1.3,15.4,0.2,0.3,66.7
Eliza Heath,Female,18,13.9,5.1,1.0,1.0,2.0,0.8,0.8,0.1,0.2,0.9,0.5,1.4,1.9,6.8,27.9,1.2,3.8,31.6,0.7,2.9,24.1,0.4,0.6,66.7
Eliza Herne,Female,85,23.7,7.8,4.0,1.7,5.7,1.0,0.9,0.6,0.5,2.9,2.0,2.8,2.9,10.1,28.7,2.3,7.5,30.7,0.6,2.6,23.1,1.1,2.2,50.0
Eliza Hickey,Female,4,7.8,0.2,0.8,0.2,1.0,0.2,1.2,0.2,0.0,1.5,0.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.2,0.5,40.0
Eliza Keaney,Female,1,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eliza Killey,Female,7,5.1,0.4,1.0,0.0,1.0,0.4,0.1,0.0,0.1,0.9,0.3,0.6,0.1,1.7,5.9,0.1,1.3,7.7,0.0,0.4,0.0,0.1,0.4,25.0
Eliza Moodie,Female,6,12.2,2.8,2.0,0.7,2.7,0.7,1.3,0.0,0.3,0.5,0.3,1.2,0.8,2.7,29.6,0.5,1.3,38.5,0.3,1.3,23.1,0.2,0.3,66.7
Eliza Ogilvie,Female,12,4.3,0.7,0.2,0.2,0.5,0.5,0.2,0.0,0.0,0.3,0.1,0.3,0.2,0.8,25.0,0.2,0.5,40.0,0.0,0.2,0.0,0.2,0.2,100.0
Eliza Pilapil,Female,16,5.8,1.5,1.2,0.5,1.8,0.2,0.3,0.2,0.2,1.3,0.8,0.4,0.4,1.4,28.6,0.4,1.4,28.6,0.0,0.1,0.0,0.6,1.2,50.0
Eliza Pittard,Female,16,8.4,1.6,1.7,1.0,2.7,0.1,0.2,0.2,0.2,0.8,1.4,0.9,0.4,1.8,22.2,0.4,1.8,22.2,0.0,0.0,0.0,0.8,2.0,40.0
Eliza Roughead,Female,28,30.1,8.8,7.0,4.7,11.7,2.3,1.2,0.9,0.6,1.9,3.4,3.2,3.3,9.2,35.9,3.0,8.5,35.3,0.3,0.7,42.9,1.9,2.7,70.4
Eliza Stylianou,Female,236,24.4,6.8,3.9,1.8,5.6,1.5,1.1,0.2,0.1,2.7,1.0,2.2,2.6,7.9,32.9,2.5,7.5,33.3,0.1,0.4,25.0,1.6,2.4,66.7
Eliza West,Female,53,29.5,8.8,2.9,1.2,4.0,3.1,1.3,0.1,0.4,1.4,2.8,3.1,3.4,8.6,39.5,3.0,6.5,46.2,0.5,2.1,23.8,1.5,2.7,55.6
Eliza Williamson,Female,20,6.1,0.8,0.4,0.2,0.6,0.2,0.2,0.0,0.2,0.8,0.2,0.6,0.2,1.8,11.1,0.2,1.0,20.0,0.0,0.8,0.0,0.2,0.3,66.7
Elizabeth Anderson,Female,85,19.9,5.3,2.8,2.5,5.3,0.7,1.1,0.2,0.0,2.0,0.2,1.9,2.0,6.6,30.3,1.8,6.0,30.0,0.2,0.6,33.3,1.2,2.5,48.0
Elizabeth Bell,Female,16,13.0,4.3,2.7,2.4,5.1,0.4,0.1,0.0,0.4,2.3,1.5,1.2,1.9,5.2,36.5,1.9,5.1,37.3,0.0,0.1,0.0,0.4,1.9,21.1
Elizabeth Benbow,Female,94,29.4,9.4,5.3,1.9,7.2,1.4,1.7,0.2,0.0,3.6,0.1,3.3,3.7,11.5,32.2,3.1,9.0,34.4,0.6,2.5,24.0,2.3,3.3,69.7
Elizabeth Buchanan,Female,13,10.7,2.0,2.0,1.1,3.1,0.3,0.6,0.5,0.0,2.4,0.0,1.4,0.6,3.6,16.7,0.6,3.4,17.6,0.0,0.2,0.0,0.8,1.3,61.5
Elizabeth Canale,Female,1,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0
Elizabeth Dare,Female,24,22.0,5.6,4.8,2.4,7.2,0.9,1.9,0.1,0.5,2.4,2.1,3.0,2.1,6.3,33.3,2.1,6.3,33.3,0.0,0.0,0.0,1.5,2.6,57.7
Elizabeth Keane,Female,25,27.0,10.0,3.9,2.4,6.2,1.4,1.0,0.4,0.4,2.7,2.4,2.3,4.2,9.9,42.4,4.1,9.7,42.3,0.0,0.2,0.0,1.7,2.6,65.4
Elizabeth King,Female,46,16.4,2.3,1.2,0.8,2.0,0.7,0.5,0.1,0.3,0.9,0.8,1.8,1.0,5.1,19.6,0.9,3.9,23.1,0.1,1.2,8.3,0.3,0.6,50.0
Elizabeth Oliver,Female,38,11.6,3.4,2.3,1.6,4.0,0.6,0.3,0.2,0.0,1.9,0.0,1.6,1.3,4.1,31.7,1.3,4.1,31.7,0.0,0.0,0.0,0.9,2.2,40.9
Elizabeth Rowland,Female,155,28.7,8.6,3.3,1.3,4.6,1.3,1.4,0.8,0.0,2.5,0.6,2.2,3.7,13.8,26.8,2.3,8.0,28.7,1.3,5.8,22.4,1.3,2.3,56.5
Elizabeth Wannan,Female,27,18.4,7.7,3.9,2.7,6.5,0.5,0.8,1.0,0.7,2.2,2.2,2.0,3.3,8.4,39.3,3.3,8.4,39.3,0.0,0.0,0.0,1.1,3.1,35.5
Elizebeth Cooper,Female,21,29.5,9.2,2.2,0.9,3.1,2.1,0.2,0.3,0.0,2.4,0.0,3.3,3.1,9.4,33.0,1.7,4.7,36.2,1.4,4.7,29.8,1.6,2.4,66.7
Ella Batish,Female,75,19.1,8.9,3.6,2.1,5.7,1.1,0.7,0.4,0.3,1.9,1.7,1.5,3.5,6.6,53.0,3.5,6.2,56.5,0.1,0.4,25.0,1.5,2.0,75.0
Ella Burton,Female,50,17.8,6.2,3.6,1.7,5.3,0.6,0.7,0.5,0.4,2.4,1.5,1.8,2.4,5.6,42.9,2.1,4.8,43.8,0.3,0.8,37.5,1.0,1.8,55.6
Ella Cigognini,Female,22,6.9,2.0,0.5,0.5,1.0,0.7,0.6,0.0,0.2,1.2,0.8,0.5,0.8,2.0,40.0,0.8,1.8,44.4,0.0,0.2,0.0,0.4,0.7,57.1
Ella Coleman,Female,78,14.6,4.3,1.9,0.9,2.8,0.6,0.7,0.2,0.2,1.0,0.9,1.2,1.6,4.7,34.0,1.0,2.9,34.5,0.5,1.8,27.8,0.7,1.1,63.6
Ella Cornish,Female,2,16.0,4.0,0.5,1.0,1.5,0.0,0.5,0.0,0.0,2.0,1.0,2.0,1.5,4.5,33.3,1.0,3.0,33.3,0.5,1.5,33.3,0.5,1.0,50.0
Ella Crump,Female,21,16.5,5.1,2.0,0.8,2.8,1.0,1.0,0.5,0.2,1.4,0.9,2.0,2.2,5.3,41.5,2.1,5.0,42.0,0.0,0.4,0.0,0.7,1.1,63.6
Ella Dempster,Female,21,24.4,10.0,5.6,2.6,8.2,1.4,1.3,0.5,0.8,2.4,2.3,2.5,3.8,9.1,41.8,3.5,8.3,42.2,0.3,0.8,37.5,2.1,2.7,77.8
Ella George,Female,8,7.4,1.5,0.6,0.1,0.8,0.2,0.2,0.0,0.0,0.8,0.0,1.2,0.5,1.6,31.2,0.5,1.6,31.2,0.0,0.0,0.0,0.5,1.0,50.0
Ella Hales,Female,71,23.0,7.6,3.0,0.9,4.0,1.2,0.8,0.3,0.2,0.9,0.6,1.9,2.8,9.8,28.6,1.3,4.4,29.5,1.5,5.4,27.8,0.4,0.5,80.0
Ella Haslam,Female,1,18.0,7.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,8.0,25.0,1.0,4.0,25.0,1.0,4.0,25.0,2.0,4.0,50.0
Ella Hellessey,Female,39,29.4,12.5,7.1,2.3,9.4,1.0,0.8,1.5,0.4,1.6,2.3,2.1,4.9,11.7,41.9,3.8,8.3,45.8,1.1,3.3,33.3,1.5,2.2,68.2
Ella Mahoney,Female,72,14.4,2.6,2.2,1.6,3.7,0.5,0.7,0.3,0.2,1.9,0.8,0.9,1.1,3.9,28.2,1.1,3.8,28.9,0.0,0.1,0.0,0.4,0.8,50.0
Ella Mclaughlin,Female,19,21.1,3.5,1.4,1.7,3.1,1.2,0.7,0.1,0.0,0.9,0.9,1.4,1.4,5.4,25.9,1.3,4.7,27.7,0.1,0.7,14.3,0.7,1.0,70.0
Ella Ogier,Female,32,23.5,6.2,3.4,1.9,5.3,1.5,1.1,0.1,0.4,2.8,1.8,3.2,2.4,6.3,38.1,2.2,5.3,41.5,0.2,1.0,20.0,1.1,1.6,68.8
Ella Van Der Sluys,Female,18,17.8,5.1,1.8,0.5,2.3,0.6,0.4,0.0,0.1,1.1,0.3,2.1,2.0,8.9,22.5,0.9,3.3,27.3,1.1,5.6,19.6,0.0,0.0,0.0
Ella Whiting - Le Cras,Female,46,11.8,5.2,1.0,0.6,1.7,0.4,0.9,0.0,0.1,0.9,0.8,1.2,1.8,6.5,27.7,0.8,2.7,29.6,1.0,3.8,26.3,0.7,0.9,77.8
Elle Belbin,Female,77,14.5,2.6,2.9,1.3,4.2,0.8,0.5,0.1,0.2,1.8,0.7,0.8,1.0,3.9,25.6,1.0,3.7,27.0,0.0,0.2,0.0,0.3,0.8,37.5
Elle Goss,Female,28,6.9,0.6,0.7,0.3,1.0,0.4,0.1,0.0,0.1,0.3,0.2,0.4,0.2,1.2,16.7,0.1,1.1,9.1,0.0,0.1,0.0,0.1,0.1,100.0
Elle Price,Female,68,15.7,4.6,2.4,1.9,4.3,0.4,0.6,0.3,0.1,2.9,0.5,2.5,1.4,6.5,21.5,1.3,6.2,21.0,0.0,0.3,0.0,1.8,3.2,56.2
Ellearn Savvides,Female,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ellen Cox,Female,71,12.6,3.1,1.7,0.5,2.3,0.6,0.5,0.1,0.2,1.9,0.5,1.0,1.1,3.5,31.4,0.4,1.2,33.3,0.7,2.2,31.8,0.2,0.3,66.7
Ellen Horsley,Female,39,25.1,11.2,8.1,4.4,12.6,1.1,1.4,1.1,1.4,2.8,3.4,2.9,4.5,13.6,33.1,4.4,13.2,33.3,0.1,0.5,20.0,2.1,4.1,51.2
Ellen Kett,Female,131,23.8,7.6,2.9,1.3,4.1,2.9,1.3,0.1,0.3,2.7,2.6,2.3,2.6,7.5,34.7,1.9,5.2,36.5,0.6,2.3,26.1,1.7,2.4,70.8
Ellen Lawson,Female,7,5.4,0.3,0.7,0.3,1.0,0.0,0.0,0.3,0.0,0.1,0.0,0.3,0.1,0.6,16.7,0.1,0.6,16.7,0.0,0.0,0.0,0.0,0.0,0.0
Ellen Murphy,Female,6,4.2,0.3,0.3,0.2,0.5,0.0,0.2,0.0,0.0,0.2,0.0,0.5,0.2,1.3,15.4,0.2,1.2,16.7,0.0,0.2,0.0,0.0,0.0,0.0
Ellen Parry,Female,134,15.1,4.7,2.2,1.5,3.6,1.0,0.6,0.4,0.4,2.1,1.3,1.4,1.8,5.1,35.3,1.7,4.3,39.5,0.2,0.7,28.6,0.9,1.4,64.3
Ellen Pattison,Female,199,21.2,5.7,2.0,1.2,3.2,1.4,0.9,0.3,0.4,1.0,1.8,1.6,2.1,8.4,25.0,1.7,6.6,25.8,0.4,1.7,23.5,1.2,2.1,57.1
Ellen Wright,Female,149,16.2,2.8,2.8,1.4,4.2,0.8,0.5,0.4,0.2,1.5,1.5,1.1,1.0,4.0,25.0,1.0,3.9,25.6,0.0,0.0,0.0,0.8,1.6,50.0
Ellen Zeunert,Female,55,22.7,6.0,4.1,2.4,6.5,2.1,1.6,0.2,0.0,2.2,0.3,2.3,2.4,6.1,39.3,2.2,5.1,43.1,0.2,0.9,22.2,1.1,1.7,64.7
Ellena Taylor,Female,66,14.1,3.7,1.6,2.0,3.6,0.5,0.4,0.2,0.3,0.7,1.3,0.9,1.6,4.5,35.6,1.4,4.1,34.1,0.2,0.4,50.0,0.4,1.4,28.6
Elli Lovelace,Female,28,24.0,8.0,3.6,1.2,4.8,2.1,1.5,0.3,0.6,2.1,1.6,1.7,2.8,8.0,35.0,2.1,5.2,40.4,0.8,2.8,28.6,1.6,2.2,72.7
Ellie Caruana,Female,84,16.0,3.5,2.8,2.3,5.1,0.6,0.8,0.7,0.2,1.8,1.2,1.0,1.5,4.1,36.6,1.5,4.1,36.6,0.0,0.1,0.0,0.5,1.0,50.0
Ellie Coutts,Female,60,25.9,12.5,7.1,2.2,9.3,4.3,4.0,1.4,0.3,3.0,4.6,4.2,3.9,9.6,40.6,3.0,6.6,45.5,0.9,2.9,31.0,3.6,5.0,72.0
Ellie Gleeson,Female,6,26.3,7.3,2.2,0.8,3.0,2.8,0.5,0.2,0.3,2.2,1.7,3.8,3.3,9.5,34.7,3.2,8.5,37.6,0.2,1.0,20.0,0.5,1.2,41.7
Ellie Locke,Female,215,23.6,9.1,2.0,1.1,3.1,2.0,1.2,0.1,0.6,1.9,3.1,2.9,3.2,10.3,31.1,2.3,7.1,32.4,0.8,3.1,25.8,1.9,3.2,59.4
Ellie Mclean,Female,197,24.2,7.1,3.2,1.1,4.3,2.3,1.2,0.3,0.2,2.0,1.4,2.8,2.6,7.6,34.2,2.0,5.3,37.7,0.6,2.2,27.3,1.3,1.9,68.4
